Serial,Sighting_Number,Date,Observation_period,Observation_period_start_time,Observation_period_end_time,Sighting_duration,Time_of_walking_event,Walking_event_number,Individual_ID,Initiation_order,Displacement,Compass_bearing,Interaction_type,Aggressor_id,Aggression_type,Ba_males_present,Follower_response_delay,Stopping_order,End_activity,Notes
3000,01_596_1,5-Jul-06,4,11:35:00,12:15:00,0:40:00,11:55:42,67,01_596,5,6,30,passive,,,1,8,5,G,
3001,01_596_1,5-Jul-06,4,11:35:00,12:15:00,0:40:00,11:57:56,68,01_758,1,16,30,passive,,,1,,1,G,
3002,01_596_1,5-Jul-06,4,11:35:00,12:15:00,0:40:00,11:57:56,68,01_665,2,16,30,passive,,,1,1,2,G,
3003,01_596_1,5-Jul-06,4,11:35:00,12:15:00,0:40:00,11:57:56,68,02_1009,3,16,30,passive,,,1,2,3,G,
3004,01_596_1,5-Jul-06,4,11:35:00,12:15:00,0:40:00,11:57:56,68,01_516,4,30,30,passive,,,1,20,4,G,
3005,01_596_1,5-Jul-06,4,11:35:00,12:15:00,0:40:00,11:57:56,68,01_596,5,30,30,passive,,,1,21,5,G,
3006,01_596_1,5-Jul-06,4,11:35:00,12:15:00,0:40:00,11:58:37,69,02_1009,1,6,30,passive,,,1,,1,S,
3007,01_596_1,5-Jul-06,4,11:35:00,12:15:00,0:40:00,11:58:37,69,01_758,2,30,30,passive,,,1,32,2,G,
3008,01_596_1,5-Jul-06,4,11:35:00,12:15:00,0:40:00,11:58:37,69,01_665,3,30,30,passive,,,1,37,3,G,
3009,01_596_1,5-Jul-06,4,11:35:00,12:15:00,0:40:00,11:58:37,69,01_516,4,30,30,passive,,,1,41,4,V,
3010,01_596_1,5-Jul-06,4,11:35:00,12:15:00,0:40:00,11:58:37,69,01_596,5,30,30,passive,,,1,43,5,SI,rub nose on 01_516
3011,01_596_1,5-Jul-06,4,11:35:00,12:15:00,0:40:00,12:00:41,70,01_516,1,15,30,passive,,,1,,1,G,
3012,01_596_1,5-Jul-06,4,11:35:00,12:15:00,0:40:00,12:00:41,70,01_596,2,15,30,passive,,,1,3,2,G,
3013,01_596_1,5-Jul-06,4,11:35:00,12:15:00,0:40:00,12:02:14,71,01_758,1,15,30,passive,,,1,,1,G,
3014,01_596_1,5-Jul-06,4,11:35:00,12:15:00,0:40:00,12:02:14,71,01_596,2,15,30,passive,,,1,10,2,G,
3015,01_596_1,5-Jul-06,4,11:35:00,12:15:00,0:40:00,12:02:14,71,01_516,3,2,30,passive,,,1,29,3,G,
3016,01_596_1,5-Jul-06,4,11:35:00,12:15:00,0:40:00,12:03:09,72,01_758,1,5,30,passive,,,1,,1,G,
3017,01_596_1,5-Jul-06,4,11:35:00,12:15:00,0:40:00,12:03:26,73,01_596,1,30,30,passive,,,1,,1,Roll,
3018,01_596_1,5-Jul-06,4,11:35:00,12:15:00,0:40:00,12:03:26,73,02_1009,2,30,30,passive,,,1,2,2,Roll,
3019,01_596_1,5-Jul-06,4,11:35:00,12:15:00,0:40:00,12:03:26,73,01_516,3,60,30,passive,,,1,25,3,Roll,
3020,01_596_1,5-Jul-06,4,11:35:00,12:15:00,0:40:00,12:03:26,73,01_665,4,70,30,passive,,,1,26,5,Roll,
3021,01_596_1,5-Jul-06,4,11:35:00,12:15:00,0:40:00,12:03:26,73,01_758,5,60,30,passive,,,1,45,4,Roll,
3022,01_596_1,5-Jul-06,4,11:35:00,12:15:00,0:40:00,12:11:59,74,01_665,1,4,280,passive,,,1,,1,S,
3023,01_596_1,5-Jul-06,4,11:35:00,12:15:00,0:40:00,12:12:28,75,01_516,1,5,70,aggressive,01_516,head bob,1,,1,G,nudged both 01_665 and 02_1009 away rom 01_596
3024,01_596_1,5-Jul-06,4,11:35:00,12:15:00,0:40:00,12:12:28,75,01_665,2,5,70,aggressive,01_516,head bob,1,1,2,V,
3025,01_596_1,5-Jul-06,4,11:35:00,12:15:00,0:40:00,12:12:28,75,02_1009,3,5,70,aggressive,01_516,head bob,1,2,3,V,
300,01_596_2,20-Jul-06,1,8:24:00,11:46:00,3:22:00,8:25:45,1,01_758,1,175,138,passive,,,0,,2,S,
301,01_596_2,20-Jul-06,1,8:24:00,11:46:00,3:22:00,8:25:45,1,02_1009,2,175,138,passive,,,0,2,3,G,
302,01_596_2,20-Jul-06,1,8:24:00,11:46:00,3:22:00,8:25:45,1,01_516,3,175,138,passive,,,0,10,4,G,
303,01_596_2,20-Jul-06,1,8:24:00,11:46:00,3:22:00,8:25:45,1,01_665,4,175,138,passive,,,0,10,2,G,
304,01_596_2,20-Jul-06,1,8:24:00,11:46:00,3:22:00,8:25:45,1,01_596,5,175,138,passive,,,0,8,5,S,
305,01_596_2,20-Jul-06,1,8:24:00,11:46:00,3:22:00,8:31:13,NOTE,,,,,,,,,,,,01-313 is nearby
306,01_596_2,20-Jul-06,1,8:24:00,11:46:00,3:22:00,8:36:41,2,01_758,1,2,138,passive,,,0,,1,G,
307,01_596_2,20-Jul-06,1,8:24:00,11:46:00,3:22:00,8:36:41,2,01_665,2,2,138,passive,,,0,32,2,G,
308,01_596_2,20-Jul-06,1,8:24:00,11:46:00,3:22:00,8:37:11,3,01_758,1,50,138,passive,,,0,,1,G,
309,01_596_2,20-Jul-06,1,8:24:00,11:46:00,3:22:00,8:37:11,3,01_665,2,50,138,passive,,,0,2,4,G,
310,01_596_2,20-Jul-06,1,8:24:00,11:46:00,3:22:00,8:37:11,3,02_1009,3,50,138,passive,,,0,6,3,G,
311,01_596_2,20-Jul-06,1,8:24:00,11:46:00,3:22:00,8:37:11,3,01_516,4,50,138,passive,,,0,8,2,G,
312,01_596_2,20-Jul-06,1,8:24:00,11:46:00,3:22:00,8:37:11,3,01_596,5,50,138,passive,,,0,21,5,S,
313,01_596_2,20-Jul-06,1,8:24:00,11:46:00,3:22:00,8:37:52,4,01_596,1,7,90,passive,,,0,,1,SI,"01_596 W to other St male, NN with other St male."
314,01_596_2,20-Jul-06,1,8:24:00,11:46:00,3:22:00,8:40:08,5,01_758,1,75,155,passive,,,0,,1,G,
315,01_596_2,20-Jul-06,1,8:24:00,11:46:00,3:22:00,8:40:08,5,01_665,2,75,155,passive,,,0,2,3,G,
316,01_596_2,20-Jul-06,1,8:24:00,11:46:00,3:22:00,8:40:08,5,02_1009,3,75,155,passive,,,0,6,4,G,
317,01_596_2,20-Jul-06,1,8:24:00,11:46:00,3:22:00,8:40:08,5,01_516,4,75,155,passive,,,0,7,2,G,
318,01_596_2,20-Jul-06,1,8:24:00,11:46:00,3:22:00,8:40:08,5,01_596,5,75,155,passive,,,0,11,5,S,
319,01_596_2,20-Jul-06,1,8:24:00,11:46:00,3:22:00,8:43:38,6,02_1009,1,10,155,passive,,,0,,4,V,
320,01_596_2,20-Jul-06,1,8:24:00,11:46:00,3:22:00,8:43:38,6,01_758,2,7,155,passive,,,0,2,1,G,
321,01_596_2,20-Jul-06,1,8:24:00,11:46:00,3:22:00,8:43:38,6,01_516,3,9,155,passive,,,0,3,2,G,
322,01_596_2,20-Jul-06,1,8:24:00,11:46:00,3:22:00,8:43:38,6,01_665,4,9,155,passive,,,0,4,4,V,
323,01_596_2,20-Jul-06,1,8:24:00,11:46:00,3:22:00,8:43:38,6,01_516,5,25,155,passive,,,0,8,5,S,"2 sec into event, St is leading at front of hrm."
324,01_596_2,20-Jul-06,1,8:24:00,11:46:00,3:22:00,8:44:25,7,02_1009,1,140,145,passive,,,0,,4,V,
325,01_596_2,20-Jul-06,1,8:24:00,11:46:00,3:22:00,8:44:25,7,01_516,2,140,145,passive,,,0,8,5,V,
326,01_596_2,20-Jul-06,1,8:24:00,11:46:00,3:22:00,8:44:25,7,01_758,3,140,145,passive,,,0,21,2,V,
327,01_596_2,20-Jul-06,1,8:24:00,11:46:00,3:22:00,8:44:25,7,01_665,4,140,145,passive,,,0,22,2,V,
328,01_596_2,20-Jul-06,1,8:24:00,11:46:00,3:22:00,8:44:25,7,01_596,5,140,145,passive,,,0,32,1,V,"02_1009 overtake 01_516 at 2 min 12 sec into event, they are V in medium bush"
329,01_596_2,20-Jul-06,1,8:24:00,11:46:00,3:22:00,8:49:00,NOTE,,,,,,,,,,,,all V entire time since stopping
330,01_596_2,20-Jul-06,1,8:24:00,11:46:00,3:22:00,8:50:08,8,01_516,1,20,145,passive,,,0,,4,G,
331,01_596_2,20-Jul-06,1,8:24:00,11:46:00,3:22:00,8:50:08,8,02_1009,2,15,145,passive,,,0,4,3,G,
332,01_596_2,20-Jul-06,1,8:24:00,11:46:00,3:22:00,8:50:08,8,01_758,3,11,145,passive,,,0,10,1,G,stopped in front of everyone else
333,01_596_2,20-Jul-06,1,8:24:00,11:46:00,3:22:00,8:50:08,8,01_665,4,15,145,passive,,,0,14,2,G,
334,01_596_2,20-Jul-06,1,8:24:00,11:46:00,3:22:00,8:50:08,8,01_596,5,15,145,passive,,,0,17,5,G,
335,01_596_2,20-Jul-06,1,8:24:00,11:46:00,3:22:00,8:50:54,NOTE,,,,,,,,,,,,"with the same herd sampled 19-Jul-06 in the same area and, yesterday's hrm is with them today as well."
336,01_596_2,20-Jul-06,1,8:24:00,11:46:00,3:22:00,8:55:30,NOTE,,,,,,,,,,,,a hrm walks past them from behind.
337,01_596_2,20-Jul-06,1,8:24:00,11:46:00,3:22:00,8:55:57,9,01_758,1,120,145,passive,,,0,,1,G,NV in bushes W toward dam
338,01_596_2,20-Jul-06,1,8:24:00,11:46:00,3:22:00,8:55:57,9,01_665,2,120,145,passive,,,0,1,2,G,we drove to dam when zebras became NV
339,01_596_2,20-Jul-06,1,8:24:00,11:46:00,3:22:00,8:55:57,9,01_516,2,120,145,passive,,,0,1,3,G,
340,01_596_2,20-Jul-06,1,8:24:00,11:46:00,3:22:00,8:55:57,9,02_1009,4,120,145,passive,,,0,2,4,G,
341,01_596_2,20-Jul-06,1,8:24:00,11:46:00,3:22:00,8:55:57,9,01_596,4,120,145,passive,,,0,2,5,G,
342,01_596_2,20-Jul-06,1,8:24:00,11:46:00,3:22:00,9:00:00,NOTE,,,,,,,,,,,,"drove to dam, positioned at GPS 271365/6115. Drinking spot is 235 deg from the car, 50 m away."
343,01_596_2,20-Jul-06,1,8:24:00,11:46:00,3:22:00,9:18:27,10,01_758,1,50,120,passive,,,0,,1,Drink,
344,01_596_2,20-Jul-06,1,8:24:00,11:46:00,3:22:00,9:18:27,10,01_665,2,50,120,passive,,,0,40,5,Drink,
345,01_596_2,20-Jul-06,1,8:24:00,11:46:00,3:22:00,9:18:27,10,02_1009,3,50,120,passive,,,0,46,3,Drink,
346,01_596_2,20-Jul-06,1,8:24:00,11:46:00,3:22:00,9:18:27,10,01_596,4,50,120,passive,,,0,71,2,Drink,
347,01_596_2,20-Jul-06,1,8:24:00,11:46:00,3:22:00,9:18:27,10,01_516,5,50,120,passive,,,0,75,4,Drink,
348,01_596_2,20-Jul-06,1,8:24:00,11:46:00,3:22:00,9:25:00,NOTE,,,,,,,,,,,,some of the hrd went to drink on the other side of the dam probably because the whole herd was so large that there wasn't enough room at the usual spot.  Very few zebras were V at the car.
349,01_596_2,20-Jul-06,1,8:24:00,11:46:00,3:22:00,9:36:16,NOTE,,,,,,,,,,,,a large part of the hrd split off and went up the S side of the dam at a 245 deg direction.
350,01_596_2,20-Jul-06,1,8:24:00,11:46:00,3:22:00,9:37:22,11,02_1009,1,300,360,passive,,,0,,1,S,Became NV in bush so stopping order and end activity unknown.
351,01_596_2,20-Jul-06,1,8:24:00,11:46:00,3:22:00,9:37:22,11,01_758,2,300,360,passive,,,0,2,2,S,
352,01_596_2,20-Jul-06,1,8:24:00,11:46:00,3:22:00,9:37:22,11,01_665,2,300,360,passive,,,0,5,3,S,
353,01_596_2,20-Jul-06,1,8:24:00,11:46:00,3:22:00,9:37:22,11,01_516,3,300,360,passive,,,0,7,4,S,
354,01_596_2,20-Jul-06,1,8:24:00,11:46:00,3:22:00,9:37:22,11,01_596,5,300,360,passive,,,0,10,5,S,left with rest of the hrd.
355,01_596_2,20-Jul-06,1,8:24:00,11:46:00,3:22:00,10:45:12,12,02_1009,1,150,360,passive,,,0,,1,G,
356,01_596_2,20-Jul-06,1,8:24:00,11:46:00,3:22:00,10:45:12,12,01_758,2,150,360,passive,,,0,8,2,G,
357,01_596_2,20-Jul-06,1,8:24:00,11:46:00,3:22:00,10:45:12,12,01_665,3,150,360,passive,,,0,12,3,G,
358,01_596_2,20-Jul-06,1,8:24:00,11:46:00,3:22:00,10:45:12,12,01_516,3,150,360,passive,,,0,24,4,G,
359,01_596_2,20-Jul-06,1,8:24:00,11:46:00,3:22:00,10:45:12,12,01_596,5,150,360,passive,,,0,38,5,V,in open grass land heading for light bush.
360,01_596_2,20-Jul-06,1,8:24:00,11:46:00,3:22:00,10:50:48,13,01_665,1,15,360,passive,,,0,,1,G,
361,01_596_2,20-Jul-06,1,8:24:00,11:46:00,3:22:00,10:50:48,13,01_596,2,14,360,passive,,,0,2,2,S,
362,01_596_2,20-Jul-06,1,8:24:00,11:46:00,3:22:00,10:50:48,13,01_516,3,15,360,passive,,,0,5,3,G,
363,01_596_2,20-Jul-06,1,8:24:00,11:46:00,3:22:00,10:50:48,13,02_1009,4,13,360,passive,,,0,10,4,G,
364,01_596_2,20-Jul-06,1,8:24:00,11:46:00,3:22:00,10:50:48,13,01_758,5,14,360,passive,,,0,13,5,G,
365,01_596_2,20-Jul-06,1,8:24:00,11:46:00,3:22:00,10:52:58,14,02_1009,1,250,360,passive,,,0,,1,G,
366,01_596_2,20-Jul-06,1,8:24:00,11:46:00,3:22:00,10:52:58,14,01_516,2,250,360,passive,,,0,3,2,V,4:50 sec into event stopped to be V but started W when 01_665 walked next to her with ears back.
367,01_596_2,20-Jul-06,1,8:24:00,11:46:00,3:22:00,10:52:58,14,01_758,3,250,360,passive,,,0,8,3,G,"2:47 sec into events, 01_758 started to graze and started to W again when 01_596 passed with ears back."
368,01_596_2,20-Jul-06,1,8:24:00,11:46:00,3:22:00,10:52:58,14,01_665,4,250,360,passive,,,0,10,5,SG,"2:37 sec into event, 01_665 stopped to graze but then started W again when 01_516 passed her with ears back."
369,01_596_2,20-Jul-06,1,8:24:00,11:46:00,3:22:00,10:52:58,14,01_596,5,250,360,passive,,,0,12,4,G,01_596 passed 01_516 who was G.
370,01_596_2,20-Jul-06,1,8:24:00,11:46:00,3:22:00,10:58:36,15,01_516,1,18,300,passive,,,0,,2,G,
371,01_596_2,20-Jul-06,1,8:24:00,11:46:00,3:22:00,10:58:36,15,01_758,2,10,300,passive,,,0,11,1,G,
372,01_596_2,20-Jul-06,1,8:24:00,11:46:00,3:22:00,10:58:36,15,01_665,3,18,300,passive,,,0,16,4,G,"19 sec into event, stopped to SG, 01_596 W behind with ears back and she then followed him when he passed."
373,01_596_2,20-Jul-06,1,8:24:00,11:46:00,3:22:00,10:58:36,15,01_596,4,21,300,passive,,,0,37,3,G,
374,01_596_2,20-Jul-06,1,8:24:00,11:46:00,3:22:00,11:00:13,16,01_758,1,3,300,passive,,,0,,1,G,
375,01_596_2,20-Jul-06,1,8:24:00,11:46:00,3:22:00,11:04:03,17,01_758,1,10,300,passive,,,0,,1,G,
376,01_596_2,20-Jul-06,1,8:24:00,11:46:00,3:22:00,11:04:03,17,01_665,2,8,300,passive,,,0,19,2,G,
377,01_596_2,20-Jul-06,1,8:24:00,11:46:00,3:22:00,11:04:03,17,02_1009,3,10,300,passive,,,0,52,3,G,
3026,01_596_3,9-Aug-06,1,11:36:00,13:20:00,1:44:00,11:36:52,1,02_1009,1,50,20,passive,,,1,,1,S,
3027,01_596_3,9-Aug-06,1,11:36:00,13:20:00,1:44:00,11:36:52,1,01_758,2,50,20,passive,,,1,8,2,S,
3028,01_596_3,9-Aug-06,1,11:36:00,13:20:00,1:44:00,11:36:52,1,01_596,3,50,20,passive,,,1,15,3,S,
3029,01_596_3,9-Aug-06,1,11:36:00,13:20:00,1:44:00,11:38:56,2,01_516,1,10,20,passive,,,1,,1,S,
3030,01_596_3,9-Aug-06,1,11:36:00,13:20:00,1:44:00,11:38:56,2,01_665,2,20,20,passive,,,1,1,2,S,
3031,01_596_3,9-Aug-06,1,11:36:00,13:20:00,1:44:00,11:38:56,2,02_1009,3,2,20,passive,,,1,2,3,S,
3032,01_596_3,9-Aug-06,1,11:36:00,13:20:00,1:44:00,11:38:56,2,01_758,4,2,20,passive,,,1,3,4,S,
3033,01_596_3,9-Aug-06,1,11:36:00,13:20:00,1:44:00,11:38:56,2,01_596,5,4,20,passive,,,1,4,5,S,
3034,01_596_3,9-Aug-06,1,11:36:00,13:20:00,1:44:00,11:39:42,3,01_516,1,3,90,passive,,,1,,1,S,
3035,01_596_3,9-Aug-06,1,11:36:00,13:20:00,1:44:00,11:39:42,3,01_665,2,3,90,passive,,,1,2,2,S,
3036,01_596_3,9-Aug-06,1,11:36:00,13:20:00,1:44:00,11:39:42,3,02_1009,3,3,90,passive,,,1,4,3,S,
3037,01_596_3,9-Aug-06,1,11:36:00,13:20:00,1:44:00,11:39:42,3,01_758,4,3,90,passive,,,1,6,4,S,
3038,01_596_3,9-Aug-06,1,11:36:00,13:20:00,1:44:00,11:39:42,3,01_596,5,3,90,passive,,,1,8,5,S,
3039,01_596_3,9-Aug-06,1,11:36:00,13:20:00,1:44:00,11:40:08,4,01_516,1,50,90,passive,,,1,,1,S,
3040,01_596_3,9-Aug-06,1,11:36:00,13:20:00,1:44:00,11:40:08,4,01_758,2,50,90,passive,,,1,4,2,S,
3041,01_596_3,9-Aug-06,1,11:36:00,13:20:00,1:44:00,11:40:08,4,01_665,3,50,90,passive,,,1,20,3,S,
3042,01_596_3,9-Aug-06,1,11:36:00,13:20:00,1:44:00,11:40:08,4,02_1009,4,50,90,passive,,,1,21,4,S,
3043,01_596_3,9-Aug-06,1,11:36:00,13:20:00,1:44:00,11:40:08,4,01_596,5,50,90,passive,,,1,22,5,S,
3044,01_596_3,9-Aug-06,1,11:36:00,13:20:00,1:44:00,11:41:41,5,01_758,1,30,120,passive,,,1,,1,W,changed direction without stopping
3045,01_596_3,9-Aug-06,1,11:36:00,13:20:00,1:44:00,11:41:41,5,02_1009,2,30,120,passive,,,1,1,2,W,
3046,01_596_3,9-Aug-06,1,11:36:00,13:20:00,1:44:00,11:41:41,5,01_516,3,30,120,passive,,,1,2,3,W,
3047,01_596_3,9-Aug-06,1,11:36:00,13:20:00,1:44:00,11:41:41,5,01_665,4,30,120,passive,,,1,5,4,W,
3048,01_596_3,9-Aug-06,1,11:36:00,13:20:00,1:44:00,11:41:41,5,01_596,5,30,120,passive,,,1,7,5,W,
3049,01_596_3,9-Aug-06,1,11:36:00,13:20:00,1:44:00,11:42:28,6,01_758,1,20,90,passive,,,1,,1,S,
3050,01_596_3,9-Aug-06,1,11:36:00,13:20:00,1:44:00,11:42:28,6,02_1009,2,20,90,passive,,,1,1,2,S,
3051,01_596_3,9-Aug-06,1,11:36:00,13:20:00,1:44:00,11:42:28,6,01_516,3,20,90,passive,,,1,2,4,S,
3052,01_596_3,9-Aug-06,1,11:36:00,13:20:00,1:44:00,11:42:28,6,01_665,4,20,90,passive,,,1,3,3,S,
3053,01_596_3,9-Aug-06,1,11:36:00,13:20:00,1:44:00,11:42:28,6,01_596,5,20,90,passive,,,1,4,5,S,
3054,01_596_3,9-Aug-06,1,11:36:00,13:20:00,1:44:00,11:45:08,7,01_758,1,5,90,passive,,,1,,1,S,
3055,01_596_3,9-Aug-06,1,11:36:00,13:20:00,1:44:00,11:45:08,7,02_1009,2,5,90,passive,,,1,12,2,S,
3056,01_596_3,9-Aug-06,1,11:36:00,13:20:00,1:44:00,11:45:08,7,01_596,3,2,90,passive,,,1,17,3,S,
3057,01_596_3,9-Aug-06,1,11:36:00,13:20:00,1:44:00,11:46:49,8,01_665,1,10,90,aggressive,01_665,EB,1,,1,S,
3058,01_596_3,9-Aug-06,1,11:36:00,13:20:00,1:44:00,11:46:49,8,01_758,2,10,90,aggressive,01_665,EB,1,3,2,S,
3059,01_596_3,9-Aug-06,1,11:36:00,13:20:00,1:44:00,11:46:49,8,01_516,3,5,90,passive,,,1,9,3,S,
3060,01_596_3,9-Aug-06,1,11:36:00,13:20:00,1:44:00,11:47:57,9,01_596,1,10,90,aggressive,01_596,EB,1,,1,S,W past females EB
3061,01_596_3,9-Aug-06,1,11:36:00,13:20:00,1:44:00,11:47:57,9,01_758,2,10,90,aggressive,01_596,EB,1,3,2,S,
3062,01_596_3,9-Aug-06,1,11:36:00,13:20:00,1:44:00,11:47:57,9,01_665,3,10,90,aggressive,01_596,EB,1,4,3,S,
3063,01_596_3,9-Aug-06,1,11:36:00,13:20:00,1:44:00,11:47:57,9,01_516,4,10,90,aggressive,01_596,EB,1,5,4,S,
3064,01_596_3,9-Aug-06,1,11:36:00,13:20:00,1:44:00,11:48:35,10,01_758,1,100,100,passive,,,1,,2,Drink,
3065,01_596_3,9-Aug-06,1,11:36:00,13:20:00,1:44:00,11:48:35,10,01_665,2,100,100,passive,,,1,40,3,Drink,
3066,01_596_3,9-Aug-06,1,11:36:00,13:20:00,1:44:00,11:48:35,10,01_516,3,100,100,passive,,,1,45,4,Drink,
3067,01_596_3,9-Aug-06,1,11:36:00,13:20:00,1:44:00,11:48:35,10,02_1009,4,100,100,passive,,,1,47,5,Drink,
3068,01_596_3,9-Aug-06,1,11:36:00,13:20:00,1:44:00,11:48:35,10,01_596,5,100,100,passive,,,1,54,1,Drink,
3070,01_596_3,9-Aug-06,1,11:36:00,13:20:00,1:44:00,11:53:17,11,01_758,1,100,350,aggressive,01_596,head bob,1,56,2,SG,
3071,01_596_3,9-Aug-06,1,11:36:00,13:20:00,1:44:00,11:53:17,11,01_516,2,100,350,aggressive,01_596,head bob,1,59,3,G,
3072,01_596_3,9-Aug-06,1,11:36:00,13:20:00,1:44:00,11:53:17,11,01_665,3,100,350,aggressive,01_596,head bob,1,63,4,G,
3073,01_596_3,9-Aug-06,1,11:36:00,13:20:00,1:44:00,11:53:17,11,02_1009,4,100,350,aggressive,01_596,head bob,1,65,5,G,
3074,01_596_3,9-Aug-06,1,11:36:00,13:20:00,1:44:00,11:53:17,11,01_596,5,100,350,aggressive,01_596,head bob,1,78,6,G,
3075,01_596_3,9-Aug-06,1,11:36:00,13:20:00,1:44:00,12:02:11,12,01_596,1,25,210,aggressive,01_596,head bob,1,,1,SI,parallel walk Ba male
3076,01_596_3,9-Aug-06,1,11:36:00,13:20:00,1:44:00,12:02:11,12,02_1009,1,3,270,aggressive,01_596,head bob,1,18,1,G,
3077,01_596_3,9-Aug-06,1,11:36:00,13:20:00,1:44:00,12:02:11,12,01_758,1,30,240,aggressive,01_596,head bob,1,20,1,S,
3078,01_596_3,9-Aug-06,1,11:36:00,13:20:00,1:44:00,12:02:11,12,01_516,2,30,240,aggressive,01_596,head bob,1,74,2,G,
3079,01_596_3,9-Aug-06,1,11:36:00,13:20:00,1:44:00,12:03:25,13,01_596,1,30,330,passive,,,1,,1,S,W back to harem
3080,01_596_3,9-Aug-06,1,11:36:00,13:20:00,1:44:00,12:04:02,14,01_665,1,40,270,passive,,,1,,1,SI,"with unknown female, who EB 01_665"
3081,01_596_3,9-Aug-06,1,11:36:00,13:20:00,1:44:00,12:04:02,14,01_516,2,40,270,passive,,,1,2,2,G,
3082,01_596_3,9-Aug-06,1,11:36:00,13:20:00,1:44:00,12:04:02,14,02_1009,3,40,270,passive,,,1,4,3,G,
3083,01_596_3,9-Aug-06,1,11:36:00,13:20:00,1:44:00,12:04:02,14,01_758,4,40,270,passive,,,1,9,4,G,
3084,01_596_3,9-Aug-06,1,11:36:00,13:20:00,1:44:00,12:04:02,14,01_596,5,40,270,passive,,,1,13,5,V,at patrol (other zebras are around though)
3085,01_596_3,9-Aug-06,1,11:36:00,13:20:00,1:44:00,12:12:57,15,02_1009,1,75,360,passive,,,1,,1,W,changed direction without stopping
3086,01_596_3,9-Aug-06,1,11:36:00,13:20:00,1:44:00,12:12:57,15,01_516,2,75,360,passive,,,1,2,2,W,
3087,01_596_3,9-Aug-06,1,11:36:00,13:20:00,1:44:00,12:12:57,15,01_596,3,75,360,passive,,,1,23,3,W,
3088,01_596_3,9-Aug-06,1,11:36:00,13:20:00,1:44:00,12:12:57,15,01_665,4,75,360,passive,,,1,28,4,W,fol after being nudged by 01_596
3089,01_596_3,9-Aug-06,1,11:36:00,13:20:00,1:44:00,12:12:57,15,01_758,5,75,360,passive,,,1,59,5,W,
3090,01_596_3,9-Aug-06,1,11:36:00,13:20:00,1:44:00,12:15:04,16,02_1009,1,40,320,passive,,,1,,1,G,
3091,01_596_3,9-Aug-06,1,11:36:00,13:20:00,1:44:00,12:15:04,16,01_516,2,40,320,passive,,,1,10,2,G,
3092,01_596_3,9-Aug-06,1,11:36:00,13:20:00,1:44:00,12:15:04,16,01_665,3,40,320,passive,,,1,15,4,G,
3093,01_596_3,9-Aug-06,1,11:36:00,13:20:00,1:44:00,12:15:04,16,01_596,4,40,320,passive,,,1,16,5,G,
3094,01_596_3,9-Aug-06,1,11:36:00,13:20:00,1:44:00,12:15:04,16,01_758,5,40,320,passive,,,1,31,3,G,
3095,01_596_3,9-Aug-06,1,11:36:00,13:20:00,1:44:00,12:16:26,17,01_596,1,20,320,aggressive,01_596,EB,1,,1,V,
3096,01_596_3,9-Aug-06,1,11:36:00,13:20:00,1:44:00,12:16:26,17,01_665,2,20,320,aggressive,01_596,EB,1,1,2,G,
3097,01_596_3,9-Aug-06,1,11:36:00,13:20:00,1:44:00,12:16:26,17,01_758,3,15,320,aggressive,01_596,EB,1,22,3,G,
3098,01_596_3,9-Aug-06,1,11:36:00,13:20:00,1:44:00,12:16:26,17,02_1009,4,10,320,aggressive,01_596,EB,1,26,4,G,
3099,01_596_3,9-Aug-06,1,11:36:00,13:20:00,1:44:00,12:16:26,17,01_516,5,20,320,aggressive,01_596,EB,1,51,5,G,
3100,01_596_3,9-Aug-06,1,11:36:00,13:20:00,1:44:00,12:27:20,18,01_596,1,10,270,passive,,,1,,1,G,
3101,01_596_3,9-Aug-06,1,11:36:00,13:20:00,1:44:00,12:27:20,18,01_516,2,8,270,passive,,,1,6,2,G,
3102,01_596_3,9-Aug-06,1,11:36:00,13:20:00,1:44:00,12:28:52,19,01_758,1,20,240,passive,,,1,,1,G,
3103,01_596_3,9-Aug-06,1,11:36:00,13:20:00,1:44:00,12:29:59,20,01_596,1,10,200,passive,,,1,,1,SI,with 01_665 neck rubbing
3104,01_596_3,9-Aug-06,1,11:36:00,13:20:00,1:44:00,12:30:34,21,01_665,1,15,360,passive,,,1,,1,G,
3105,01_596_3,9-Aug-06,1,11:36:00,13:20:00,1:44:00,12:30:34,21,01_596,2,10,360,passive,,,1,3,2,G,
1171,01_843_1,16-Jul-06,1,8:32:04,9:12:30,0:40:26,8:32:04,1,02_084,1,20,130,passive,,,0,,1,V,intially was 30m behind harem
1172,01_843_1,16-Jul-06,1,8:32:04,9:12:30,0:40:26,8:40:24,2,02_180,1,8,50,passive,,,0,,1,G,in front of 01_843
1173,01_843_1,16-Jul-06,1,8:32:04,9:12:30,0:40:26,8:45:19,3,02_084,1,10,170,passive,,,0,,1,G,
1174,01_843_1,16-Jul-06,1,8:32:04,9:12:30,0:40:26,8:49:14,4,02_180,1,2,170,passive,,,0,,1,G,toward 01_843 and 02_084
1175,01_843_1,16-Jul-06,1,8:32:04,9:12:30,0:40:26,8:51:41,5,02_180,1,10,170,aggressive,02_180,head bob,0,,1,G,W past 01_843 and 02_084 with head bob (fol herd)
1176,01_843_1,16-Jul-06,1,8:32:04,9:12:30,0:40:26,8:51:41,5,02_084,2,7,170,aggressive,02_180,head bob,0,30,2,G,
